longitude,latitude,article_id
,,268019.0
,,268007.0
106.6872091,10.7916153,268006.0
106.6851989,10.8279417,267999.0
106.6156384,10.829436,267996.0
,,267993.0
106.732915,10.7987031,267986.0
,,267985.0
,,267984.0
106.596752,10.7893792,267983.0
,,267980.0
106.7254848,10.8455724,267979.0
106.6910225,10.7726355,267976.0
,,267965.0
106.6895596,10.8203602,267960.0
106.7440612,10.8409364,267957.0
106.8170629,10.8791728,267954.0
106.6482618,10.7750421,267952.0
106.6482618,10.7750421,267949.0
106.6482618,10.7750421,267940.0
106.8091521,10.8160533,267939.0
106.8091521,10.8160533,267938.0
106.6212649,10.7736987,267937.0
106.6617208,10.7406091,267936.0
106.6237735,10.812483,267926.0
106.7203638,10.7541008,267925.0
106.7545009,10.8076573,267924.0
,,267923.0
106.7567252,10.836088,267918.0
106.7382355,10.8395982,267915.0
106.6068788,10.7667344,267912.0
106.6482618,10.7750421,267909.0
,,267895.0
106.6298312,10.8235825,267892.0
,,267885.0
,,267884.0
106.6639667,10.7956238,267883.0
,,267877.0
106.7849246,10.7800229,267865.0
106.6964717,10.7852597,267863.0
,,267852.0
,,267849.0
,,267842.0
,,267838.0
106.6434652,10.7865347,267837.0
106.648631,10.783532,267832.0
106.6694581,10.8307717,267827.0
106.79265,10.8610436,267823.0
,,267822.0
,,267817.0
,,267812.0
106.6703005,10.8498325,267809.0
106.7727124,10.8286624,267800.0
106.6514144,10.8592729,267781.0
,,267776.0
,,267771.0
106.5804458,10.8138366,267768.0
106.7766432,10.7903078,267760.0
106.6694581,10.8307717,267755.0
106.6514144,10.8592729,267754.0
106.6514144,10.8592729,267753.0
106.7716521,10.8464061,267745.0
106.7712306,10.879668,267744.0
106.6298312,10.8235825,267739.0
,,267726.0
106.6694581,10.8307717,267723.0
106.6639667,10.7956238,267715.0
106.7741562,10.8337836,267714.0
106.7810147,10.8446911,267707.0
,,267702.0
106.7741562,10.8337836,267695.0
106.6763871,10.8166252,267678.0
106.6885014,10.8219618,267674.0
106.6482618,10.7750421,267671.0
106.6784896,10.8105021,267666.0
106.7811045,10.8425643,267654.0
106.6694581,10.8307717,267639.0
106.7849246,10.7800229,267630.0
106.7203638,10.7541008,267628.0
,,267613.0
106.7750575,10.7961278,267610.0
106.7750575,10.7961278,267604.0
,,267600.0
,,267599.0
106.6269418,10.7847065,267597.0
106.6694581,10.8307717,267596.0
106.6482618,10.7750421,267593.0
,,267590.0
,,267589.0
,,267588.0
106.6362851,10.8373485,267587.0
106.79265,10.8610436,267584.0
106.6480738,10.7747842,267582.0
106.79265,10.8610436,267566.0
106.7177407,10.750872,267557.0
,,267555.0
,,267554.0
106.761365,10.7784544,267553.0
106.6821598,10.7524418,267552.0
106.66768037225593,10.7834517,267551.0
106.7382355,10.8395982,267549.0
106.658344,10.8364264,267539.0
,,267532.0
106.658344,10.8364264,267521.0
106.7810147,10.8446911,267497.0
,,267493.0
106.6514144,10.8592729,267484.0
106.680057,10.8267514,267480.0
,,267479.0
,,267457.0
106.680057,10.8267514,267456.0
,,267452.0
,,267451.0
106.7258947,10.7314492,267447.0
106.6763871,10.8166252,267446.0
106.6298312,10.8235825,267431.0
106.6960027,10.7926943,267421.0
106.7663519,10.8571738,267415.0
,,267411.0
106.6598368,10.842117,267408.0
,,267404.0
106.6942034,10.8202678,267403.0
,,267401.0
106.5996353,10.7703708,267398.0
,,267396.0
106.7162246,10.7919222,267392.0
106.7203638,10.7541008,267388.0
,,267387.0
106.6170359,10.8745909,267380.0
106.6598368,10.842117,267376.0
,,267372.0
,,267369.0
,,267368.0
,,267367.0
106.7545009,10.8076573,267365.0
106.6532078,10.7927004,267364.0
,,267363.0
106.658344,10.8364264,267362.0
,,267356.0
106.6660257,10.7959425,267355.0
106.7437632,10.8750565,267352.0
106.6313729,10.8222064,267349.0
106.6381048,10.787108,267348.0
106.648631,10.783532,267347.0
,,267345.0
106.658344,10.8364264,267339.0
,,267335.0
,,267332.0
106.6652331,10.8516308,267331.0
106.6298312,10.8235825,267329.0
106.7750575,10.7961278,267328.0
106.6297821,10.7881603,267323.0
106.6297821,10.7881603,267322.0
,,267318.0
106.7712306,10.879668,267307.0
106.7712306,10.879668,267306.0
106.7214559,10.7978383,267303.0
106.6318809,10.8171922,267300.0
106.6885014,10.8219618,267299.0
106.7634012,10.8738181,267298.0
106.600158,10.7193217,267296.0
106.600158,10.7193217,267295.0
,,267292.0
,,267291.0
,,267287.0
,,267286.0
,,267274.0
106.648631,10.783532,267273.0
106.6419952,10.7925784,267267.0
106.7750575,10.7961278,267260.0
106.7750575,10.7961278,267259.0
106.5309097,10.8726563,267257.0
106.7750575,10.7961278,267256.0
106.7878724,10.8581456,267255.0
106.626718,10.7669112,267254.0
106.7712306,10.879668,267251.0
,,267250.0
106.6652331,10.8516308,267237.0
106.7762964,10.8181842,267230.0
106.6895596,10.8203602,267220.0
106.6324795,10.803928,267217.0
106.7066354,10.7959086,267215.0
106.7551834,10.8497743,267210.0
106.7437632,10.8750565,267209.0
106.6652331,10.8516308,267200.0
106.6788609,10.8145634,267199.0
106.7946566,10.8516722,267198.0
,,267197.0
106.7762964,10.8181842,267190.0
106.6409672,10.7758961,267185.0
106.7712306,10.879668,267183.0
,,267182.0
106.5309097,10.8726563,267179.0
106.6652331,10.8516308,267177.0
,,267173.0
,,267172.0
106.6158472,10.7980201,267167.0
106.7716521,10.8464061,267160.0
,,267154.0
106.7158431,10.7406721,267153.0
106.6765433,10.7931786,267152.0
106.6930962,10.8123441,267151.0
106.7946566,10.8516722,267150.0
,,267142.0
106.6403111,10.7895616,267137.0
,,267133.0
106.7712306,10.879668,267120.0
106.6694581,10.8307717,267107.0
106.7712306,10.879668,267106.0
106.694022,10.820624,267105.0
106.7545009,10.8076573,267101.0
106.7849246,10.7800229,267100.0
106.6838399,10.8287546,267098.0
,,267092.0
106.7694644,10.8542261,267084.0
106.6068788,10.7667344,267075.0
106.6784896,10.8105021,267072.0
106.6514144,10.8592729,267070.0
106.7650875,10.8798678,267069.0
106.6661116,10.7642759,267067.0
,,267065.0
,,267064.0
106.7382355,10.8395982,267063.0
,,267061.0
106.7741562,10.8337836,267059.0
106.7712306,10.879668,267056.0
106.6248902,10.7833504,267055.0
,,267054.0
106.6694581,10.8307717,267045.0
106.6402893,10.7847776,267039.0
106.7659947,10.8758648,267030.0
106.7712306,10.879668,267029.0
,,267025.0
106.6694581,10.8307717,267009.0
106.6212649,10.7736987,266992.0
106.6788609,10.8145634,266987.0
106.7878724,10.8581456,266986.0
,,266985.0
106.6694581,10.8307717,266984.0
,,266983.0
,,266982.0
106.7849246,10.7800229,266981.0
,,266980.0
106.6572154,10.7738791,266970.0
106.6889316,10.773994,266969.0
106.6391947,10.7870327,266967.0
106.6556411,10.7817325,266956.0
106.9714754,10.4147541,266953.0
106.6360479,10.78248,266945.0
,,266942.0
106.694678,10.823658,266940.0
106.694678,10.823658,266939.0
,,266937.0
106.6788609,10.8145634,266934.0
106.774967,10.8472938,266928.0
106.6129496,10.7256209,266927.0
106.6129496,10.7256209,266926.0
106.6068788,10.7667344,266913.0
,,266910.0
,,266909.0
106.658344,10.8364264,266908.0
106.6929244,10.8095653,266905.0
106.7254848,10.8455724,266903.0
106.6342808,10.7557281,266900.0
,,266898.0
106.6360479,10.78248,266892.0
106.6036891,10.8460353,266886.0
106.6010138,10.8162788,266885.0
106.6838399,10.8287546,266882.0
,,266879.0
,,266878.0
106.6425281,10.7088417,266875.0
,,266873.0
106.7114321,10.8024689,266872.0
,,266863.0
,,266861.0
,,266860.0
,,266858.0
106.6476765,10.7752443,266853.0
,,266852.0
106.8255164,10.8243618,266850.0
106.6923611,10.7589157,266849.0
106.5999038,10.8232913,266846.0
,,266842.0
106.6598368,10.842117,266840.0
106.7162246,10.7919222,266836.0
106.7659947,10.8758648,266827.0
106.6158472,10.7980201,266822.0
106.7036748,10.8216008,266817.0
106.5960102,10.6906908,266791.0
106.7744968,10.8447682,266790.0
106.7634012,10.8738181,266787.0
106.6422152,10.7803292,266786.0
106.6549729,10.8393253,266784.0
106.673536,10.7575218,266781.0
106.6324795,10.803928,266780.0
,,266778.0
,,266771.0
106.7712306,10.879668,266767.0
,,266762.0
106.6336291,10.7855451,266757.0
,,266755.0
,,266754.0
106.6912801,10.8258485,266745.0
106.6360479,10.78248,266742.0
106.807415,10.7890921,266731.0
106.6694581,10.8307717,266726.0
106.6838399,10.8287546,266707.0
,,266706.0
106.6482618,10.7750421,266705.0
106.5960102,10.6906908,266696.0
,,266693.0
106.6353835,10.8050282,266691.0
,,266687.0
106.7662994,10.8505281,266684.0
,,266680.0
106.7545009,10.8076573,266678.0
,,266672.0
106.6318809,10.8171922,266664.0
,,266662.0
106.79265,10.8610436,266660.0
,,266658.0
106.6403111,10.7895616,266657.0
106.7066354,10.7959086,266656.0
106.7750575,10.7961278,266654.0
106.7036748,10.8216008,266653.0
,,266648.0
106.7304509,10.7377036,266645.0
106.6642851,10.8537373,266644.0
106.7229401,10.7552468,266642.0
,,266625.0
106.6694581,10.8307717,266615.0
106.6885014,10.8219618,266614.0
,,266611.0
106.7750575,10.7961278,266607.0
106.833558,10.8923175,266606.0
106.7750575,10.7961278,266605.0
106.5960102,10.6906908,266602.0
106.6053802,10.7993124,266601.0
106.6480738,10.7747842,266599.0
106.694022,10.820624,266588.0
106.6883847,10.7670904,266585.0
106.6248902,10.7833504,266582.0
106.7281634,10.8679065,266581.0
,,266579.0
106.694022,10.820624,266572.0
,,266557.0
106.5963664,10.780953,266556.0
106.79265,10.8610436,266553.0
,,266552.0
106.7741562,10.8337836,266551.0
106.6403111,10.7895616,266550.0
106.7717423,10.8814625,266548.0
106.7703865,10.8777938,266546.0
,,266545.0
,,266543.0
106.6141073,10.7728443,266540.0
106.6642851,10.8537373,266539.0
106.6141073,10.7728443,266538.0
106.6318809,10.8171922,266537.0
106.6716136,10.7918311,266536.0
106.6686726,10.7888593,266535.0
106.680306,10.8262111,266531.0
,,266527.0
,,266525.0
,,266524.0
,,266523.0
,,266520.0
,,266519.0
106.6056798,10.7595344,266518.0
106.6890342,10.8225049,266517.0
106.7007971,10.7403561,266516.0
,,266515.0
,,266511.0
,,266510.0
,,266509.0
,,266504.0
106.6362851,10.8373485,266498.0
106.6838399,10.8287546,266496.0
106.7382355,10.8395982,266488.0
,,266487.0
106.6068788,10.7667344,266486.0
106.6068788,10.7667344,266485.0
106.774967,10.8472938,266478.0
,,266477.0
106.7849246,10.7800229,266463.0
106.7750575,10.7961278,266462.0
106.79265,10.8610436,266449.0
,,266443.0
106.6878297,10.8150491,266442.0
106.6763871,10.8166252,266440.0
,,266437.0
106.6097136,10.7668548,266435.0
106.7023537,10.7858948,266431.0
106.6097136,10.7668548,266428.0
106.6269418,10.7847065,266427.0
106.6141073,10.7728443,266425.0
106.6298312,10.8235825,266419.0
,,266416.0
,,266408.0
106.6201453,10.7634247,266407.0
106.7610549,10.861742,266403.0
106.7725778,10.859294,266397.0
,,266396.0
106.7717423,10.8814625,266395.0
106.7717423,10.8814625,266392.0
106.7382355,10.8395982,266388.0
106.6321471,10.7992303,266386.0
,,266383.0
,,266380.0
,,266378.0
,,266377.0
,,266376.0
106.7810147,10.8446911,266375.0
106.6981887,10.7449034,266374.0
106.7762964,10.8181842,266373.0
,,266369.0
,,266368.0
106.6890342,10.8225049,266367.0
106.79265,10.8610436,266359.0
106.5787778,10.98002,266351.0
,,266346.0
106.6942034,10.8202678,266337.0
,,266336.0
106.6068788,10.7667344,266330.0
106.6068788,10.7667344,266329.0
106.6056798,10.7595344,266328.0
106.6694581,10.8307717,266327.0
106.6694581,10.8307717,266326.0
106.6036208,10.7835115,266325.0
,,266324.0
106.6056798,10.7595344,266321.0
106.6158472,10.7980201,266313.0
106.6519874,10.8895916,266312.0
106.7334329,10.8691056,266305.0
,,266304.0
106.694022,10.820624,266303.0
106.6929244,10.8095653,266296.0
,,266290.0
,,266287.0
106.7744968,10.8447682,266286.0
106.6929244,10.8095653,266279.0
106.774967,10.8472938,266264.0
,,266263.0
106.79265,10.8610436,266257.0
106.7810147,10.8446911,266254.0
106.7741562,10.8337836,266252.0
106.7717423,10.8814625,266249.0
106.7906846,10.8654942,266248.0
106.7281634,10.8679065,266246.0
106.6307525,10.8022776,266245.0
106.6652331,10.8516308,266238.0
106.658344,10.8364264,266237.0
106.681983,10.7882855,266230.0
106.470009,11.0067012,266223.0
106.6784896,10.8105021,266222.0
106.6796794,10.7867835,266221.0
106.6036208,10.7835115,266219.0
106.7663383,10.8456138,266218.0
106.694678,10.823658,266217.0
106.6068788,10.7667344,266216.0
106.6280786,10.8015587,266215.0
,,266214.0
106.7382355,10.8395982,266213.0
,,266211.0
,,266210.0
,,266209.0
,,266208.0
106.648631,10.783532,266201.0
106.6248902,10.7833504,266191.0
106.6598368,10.842117,266188.0
106.5905838,10.8518387,266185.0
106.6846752,10.8158694,266179.0
106.6856488,10.80905,266176.0
,,266175.0
106.7712306,10.879668,266174.0
,,266173.0
106.6068788,10.7667344,266172.0
106.6068788,10.7667344,266171.0
106.5926646,10.7754637,266170.0
106.774967,10.8472938,266169.0
106.6068788,10.7667344,266167.0
106.6068788,10.7667344,266166.0
106.7717423,10.8814625,266165.0
106.7712306,10.879668,266163.0
106.7254848,10.8455724,266161.0
106.7717423,10.8814625,266160.0
106.6933915,10.8247157,266158.0
106.6839379,10.7927646,266157.0
106.7810147,10.8446911,266152.0
106.6763871,10.8166252,266149.0
,,266144.0
106.7258947,10.7314492,266142.0
106.650936,10.7704304,266140.0
106.7316714,10.8430426,266137.0
106.7878724,10.8581456,266133.0
106.7741562,10.8337836,266132.0
106.5646233,10.8708981,266129.0
106.7663383,10.8456138,266128.0
,,266121.0
106.7758155,10.7950735,266107.0
106.685244,10.8175831,266105.0
106.6694581,10.8307717,266104.0
106.7677143,10.8281731,266102.0
106.6480738,10.7747842,266101.0
106.7009933,10.811048,266100.0
,,266099.0
106.6942034,10.8202678,266098.0
106.6309776,10.8428486,266092.0
106.6158472,10.7980201,266086.0
106.6318809,10.8171922,266083.0
106.6151355,10.8306721,266082.0
106.658344,10.8364264,266077.0
106.6784896,10.8105021,266076.0
106.6269418,10.7847065,266072.0
,,266068.0
106.6269418,10.7847065,266067.0
106.6838399,10.8287546,266064.0
106.6694581,10.8307717,266063.0
,,266062.0
106.6353835,10.8050282,266060.0
106.6788609,10.8145634,266059.0
106.6703005,10.8498325,266055.0
106.6703005,10.8498325,266052.0
106.7810147,10.8446911,266035.0
106.7717423,10.8814625,266027.0
106.774967,10.8472938,266025.0
106.6218333,10.7722032,266024.0
106.6068788,10.7667344,266023.0
,,266019.0
106.6942034,10.8202678,266018.0
106.694678,10.823658,266017.0
,,266016.0
106.789802,10.8012392,266010.0
106.7712306,10.879668,266004.0
106.6788609,10.8145634,266003.0
106.6784896,10.8105021,265999.0
106.6851989,10.8279417,265985.0
106.7382355,10.8395982,265982.0
106.6559272,10.6483413,265972.0
106.6598368,10.842117,265969.0
106.6660529,10.7633274,265967.0
106.6740958,10.7791189,265966.0
,,265965.0
,,265964.0
,,265962.0
,,265954.0
106.7382355,10.8395982,265951.0
,,265947.0
,,265945.0
,,265944.0
106.6942034,10.8202678,265943.0
106.6942034,10.8202678,265942.0
106.6158472,10.7980201,265941.0
,,265938.0
106.7741562,10.8337836,265937.0
106.6796794,10.7867835,265933.0
106.658344,10.8364264,265927.0
106.6960027,10.7926943,265925.0
106.7022992,10.8193657,265921.0
,,265912.0
106.5618894,10.8664807,265900.0
106.6929244,10.8095653,265896.0
106.6298312,10.8235825,265895.0
106.6930962,10.8123441,265891.0
,,265883.0
106.6856488,10.80905,265882.0
,,265879.0
106.7382355,10.8395982,265878.0
106.694022,10.820624,265877.0
106.6856488,10.80905,265874.0
106.6117229,10.8001535,265869.0
106.7214559,10.7978383,265864.0
106.7712306,10.879668,265863.0
106.7114321,10.8024689,265861.0
106.6690254,10.7565674,265859.0
106.6717427,10.7549149,265858.0
,,265857.0
106.7437632,10.8750565,265855.0
106.7849246,10.7800229,265852.0
106.7741562,10.8337836,265846.0
,,265844.0
106.6652331,10.8516308,265840.0
106.694022,10.820624,265838.0
106.6694581,10.8307717,265835.0
,,265826.0
106.6694581,10.8307717,265820.0
,,265819.0
,,265815.0
106.6851989,10.8279417,265813.0
106.6851989,10.8279417,265812.0
106.6838399,10.8287546,265811.0
,,265807.0
106.6838399,10.8287546,265804.0
106.6712747,10.7959434,265802.0
106.7659947,10.8758648,265801.0
106.7437632,10.8750565,265798.0
106.658344,10.8364264,265783.0
,,265782.0
,,265781.0
,,265778.0
106.5309097,10.8726563,265776.0
,,265773.0
106.7741562,10.8337836,265772.0
106.6598368,10.842117,265770.0
106.6117229,10.8001535,265767.0
106.6796794,10.7867835,265765.0
106.8008202,10.7967044,265756.0
106.8008202,10.7967044,265755.0
,,265753.0
,,265750.0
106.5958496,10.856608,265748.0
106.7066354,10.7959086,265743.0
106.694022,10.820624,265741.0
,,265740.0
,,265738.0
106.650936,10.7704304,265737.0
106.650936,10.7704304,265736.0
,,265734.0
,,265733.0
106.7334329,10.8691056,265705.0
,,265701.0
106.7712306,10.879668,265700.0
106.7072104,10.7901552,265697.0
106.6337846,10.7336933,265696.0
106.6556411,10.7817325,265691.0
106.76467396584553,10.84038425,265687.0
,,265686.0
,,265684.0
106.4805651,10.7519129,265683.0
106.6881517,10.8664869,265680.0
106.7710772,10.8456628,265679.0
106.6056798,10.7595344,265678.0
106.7214559,10.7978383,265676.0
106.6796794,10.7867835,265675.0
106.6855061,10.7929735,265674.0
106.7618557,10.8447022,265671.0
106.7849246,10.7800229,265670.0
106.7545009,10.8076573,265668.0
106.6318809,10.8171922,265666.0
106.7545009,10.8076573,265664.0
,,265663.0
106.694678,10.823658,265662.0
106.694678,10.823658,265660.0
106.7762964,10.8181842,265659.0
106.7672475,10.8435274,265658.0
106.82574007309917,10.88471055,265652.0
106.7712306,10.879668,265649.0
,,265646.0
106.7022992,10.8193657,265645.0
,,265638.0
,,265637.0
106.694022,10.820624,265633.0
106.6204151,10.8253451,265632.0
106.6151355,10.8306721,265631.0
106.5849523,10.7997171,265630.0
,,265614.0
,,265613.0
,,265608.0
,,265607.0
106.6480738,10.7747842,265603.0
106.774967,10.8472938,265601.0
106.6766869,10.761255,265600.0
106.5999038,10.8232913,265598.0
106.6846752,10.8158694,265597.0
,,265596.0
106.7663519,10.8571738,265592.0
,,265589.0
106.650936,10.7704304,265584.0
106.6930962,10.8123441,265582.0
106.6860407,10.7526831,265575.0
106.6794982,10.7577797,265569.0
,,265559.0
,,265558.0
106.7662994,10.8505281,265557.0
,,265556.0
,,265548.0
106.6784896,10.8105021,265546.0
106.694022,10.820624,265542.0
,,265540.0
106.6885014,10.8219618,265539.0
,,265536.0
106.7577137,10.8180458,265527.0
106.7717423,10.8814625,265525.0
106.76467396584553,10.84038425,265517.0
106.6838399,10.8287546,265516.0
106.6942034,10.8202678,265515.0
106.6652331,10.8516308,265512.0
,,265511.0
106.7214559,10.7978383,265510.0
106.7214559,10.7978383,265509.0
106.6929244,10.8095653,265508.0
106.6036891,10.8460353,265497.0
,,265494.0
,,265487.0
106.7717423,10.8814625,265485.0
106.6942034,10.8202678,265483.0
,,265482.0
106.6984046,10.8066221,265480.0
106.6889316,10.773994,265478.0
106.6694581,10.8307717,265477.0
106.694022,10.820624,265475.0
106.6788609,10.8145634,265470.0
,,265464.0
106.6854249,10.7931098,265462.0
,,265456.0
106.7717423,10.8814625,265452.0
106.6514144,10.8592729,265451.0
106.6880151,10.830303,265446.0
106.7316714,10.8430426,265445.0
106.7712306,10.879668,265442.0
106.596752,10.7893792,265441.0
106.7712306,10.879668,265433.0
,,265432.0
106.7465184,10.8577608,265431.0
106.7465184,10.8577608,265430.0
,,265428.0
106.7741562,10.8337836,265423.0
,,265421.0
,,265420.0
106.6362851,10.8373485,265409.0
106.6695164,10.8337259,265405.0
,,265399.0
,,265398.0
,,265395.0
,,265394.0
106.6851036,10.7421342,265383.0
106.6036208,10.7835115,265382.0
,,265380.0
106.6482618,10.7750421,265379.0
106.7334329,10.8691056,265378.0
,,265373.0
106.7712306,10.879668,265372.0
,,265371.0
106.6228623,10.7525617,265368.0
,,265367.0
106.6318809,10.8171922,265365.0
106.6298312,10.8235825,265363.0
106.6298312,10.8235825,265362.0
,,265361.0
106.6660257,10.7959425,265360.0
106.6730856,10.8151302,265359.0
106.6730856,10.8151302,265357.0
106.6362851,10.8373485,265356.0
106.6833186,10.8186004,265351.0
106.6514144,10.8592729,265348.0
106.6514144,10.8592729,265347.0
106.6895596,10.8203602,265346.0
106.5927134,10.8860463,265345.0
106.6805453,10.8642673,265342.0
,,265338.0
,,265334.0
106.7618557,10.8447022,265332.0
106.596752,10.7893792,265331.0
,,265327.0
106.7437632,10.8750565,265324.0
106.6141073,10.7728443,265323.0
106.6855061,10.7929735,265321.0
106.6960027,10.7926943,265320.0
106.7022992,10.8193657,265317.0
106.7849246,10.7800229,265314.0
106.7750575,10.7961278,265308.0
106.7471122,10.8483113,265305.0
